"seqnames","start","end","width","strand","peak","feature","start_position","end_position","feature_strand","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","symbol"
"chr8",11482500,11483000,501,"*","5205891","ENSG00000154319",11421463,11474715,"-","upstream",-7785,7785,"NearestLocation","FAM167A"
"chr8",11483000,11483500,501,"*","5205892","ENSG00000154319",11421463,11474715,"-","upstream",-8285,8285,"NearestLocation","FAM167A"
"chr8",11483500,11484000,501,"*","5205893","ENSG00000154319",11421463,11474715,"-","upstream",-8785,8785,"NearestLocation","FAM167A"
"chr8",11484000,11484500,501,"*","5205894","ENSG00000154319",11421463,11474715,"-","upstream",-9285,9285,"NearestLocation","FAM167A"
"chr8",11484500,11485000,501,"*","5205895","ENSG00000136573",11494001,11564604,"+","upstream",-9501,9001,"NearestLocation","BLK"
"chr8",11485000,11485500,501,"*","5205896","ENSG00000136573",11494001,11564604,"+","upstream",-9001,8501,"NearestLocation","BLK"
"chr8",11485500,11486000,501,"*","5205897","ENSG00000136573",11494001,11564604,"+","upstream",-8501,8001,"NearestLocation","BLK"
"chr8",11486000,11486500,501,"*","5205898","ENSG00000136573",11494001,11564604,"+","upstream",-8001,7501,"NearestLocation","BLK"
"chr8",11486500,11487000,501,"*","5205899","ENSG00000136573",11494001,11564604,"+","upstream",-7501,7001,"NearestLocation","BLK"
"chr8",11487000,11487500,501,"*","5205900","ENSG00000136573",11494001,11564604,"+","upstream",-7001,6501,"NearestLocation","BLK"
"chr8",11487500,11488000,501,"*","5205901","ENSG00000136573",11494001,11564604,"+","upstream",-6501,6001,"NearestLocation","BLK"
"chr8",11488000,11488500,501,"*","5205902","ENSG00000136573",11494001,11564604,"+","upstream",-6001,5501,"NearestLocation","BLK"
"chr8",11488500,11489000,501,"*","5205903","ENSG00000136573",11494001,11564604,"+","upstream",-5501,5001,"NearestLocation","BLK"
"chr8",11489000,11489500,501,"*","5205904","ENSG00000136573",11494001,11564604,"+","upstream",-5001,4501,"NearestLocation","BLK"
"chr8",11489500,11490000,501,"*","5205905","ENSG00000136573",11494001,11564604,"+","upstream",-4501,4001,"NearestLocation","BLK"
"chr8",11490000,11490500,501,"*","5205906","ENSG00000136573",11494001,11564604,"+","upstream",-4001,3501,"NearestLocation","BLK"
"chr8",11490500,11491000,501,"*","5205907","ENSG00000136573",11494001,11564604,"+","upstream",-3501,3001,"NearestLocation","BLK"
"chr8",11491000,11491500,501,"*","5205908","ENSG00000136573",11494001,11564604,"+","upstream",-3001,2501,"NearestLocation","BLK"
"chr8",11491500,11492000,501,"*","5205909","ENSG00000136573",11494001,11564604,"+","upstream",-2501,2001,"NearestLocation","BLK"
"chr8",11492000,11492500,501,"*","5205910","ENSG00000136573",11494001,11564604,"+","upstream",-2001,1501,"NearestLocation","BLK"
"chr8",11492500,11493000,501,"*","5205911","ENSG00000136573",11494001,11564604,"+","upstream",-1501,1001,"NearestLocation","BLK"
"chr8",11493000,11493500,501,"*","5205912","ENSG00000136573",11494001,11564604,"+","upstream",-1001,501,"NearestLocation","BLK"
"chr8",11493500,11494000,501,"*","5205913","ENSG00000136573",11494001,11564604,"+","upstream",-501,1,"NearestLocation","BLK"
"chr8",11494000,11494500,501,"*","5205914","ENSG00000136573",11494001,11564604,"+","overlapStart",-1,1,"NearestLocation","BLK"
"chr8",11494500,11495000,501,"*","5205915","ENSG00000136573",11494001,11564604,"+","inside",499,499,"NearestLocation","BLK"
"chr8",11495000,11495500,501,"*","5205916","ENSG00000136573",11494001,11564604,"+","inside",999,999,"NearestLocation","BLK"
"chr8",11495500,11496000,501,"*","5205917","ENSG00000136573",11494001,11564604,"+","inside",1499,1499,"NearestLocation","BLK"
"chr8",11496000,11496500,501,"*","5205918","ENSG00000136573",11494001,11564604,"+","inside",1999,1999,"NearestLocation","BLK"
"chr8",11496500,11497000,501,"*","5205919","ENSG00000136573",11494001,11564604,"+","inside",2499,2499,"NearestLocation","BLK"
"chr8",11497000,11497500,501,"*","5205920","ENSG00000136573",11494001,11564604,"+","inside",2999,2999,"NearestLocation","BLK"
"chr8",11497500,11498000,501,"*","5205921","ENSG00000136573",11494001,11564604,"+","inside",3499,3499,"NearestLocation","BLK"
"chr8",11498000,11498500,501,"*","5205922","ENSG00000136573",11494001,11564604,"+","inside",3999,3999,"NearestLocation","BLK"
"chr8",11498500,11499000,501,"*","5205923","ENSG00000136573",11494001,11564604,"+","inside",4499,4499,"NearestLocation","BLK"
"chr8",11499000,11499500,501,"*","5205924","ENSG00000136573",11494001,11564604,"+","inside",4999,4999,"NearestLocation","BLK"
"chr8",11499500,11500000,501,"*","5205925","ENSG00000136573",11494001,11564604,"+","inside",5499,5499,"NearestLocation","BLK"
"chr8",11500000,11500500,501,"*","5205926","ENSG00000136573",11494001,11564604,"+","inside",5999,5999,"NearestLocation","BLK"
"chr8",11500500,11501000,501,"*","5205927","ENSG00000136573",11494001,11564604,"+","inside",6499,6499,"NearestLocation","BLK"
"chr8",11501000,11501500,501,"*","5205928","ENSG00000136573",11494001,11564604,"+","inside",6999,6999,"NearestLocation","BLK"
"chr8",11501500,11502000,501,"*","5205929","ENSG00000136573",11494001,11564604,"+","inside",7499,7499,"NearestLocation","BLK"
"chr8",11502000,11502500,501,"*","5205930","ENSG00000136573",11494001,11564604,"+","inside",7999,7999,"NearestLocation","BLK"
"chr8",11502500,11503000,501,"*","5205931","ENSG00000136573",11494001,11564604,"+","inside",8499,8499,"NearestLocation","BLK"
"chr8",11503000,11503500,501,"*","5205932","ENSG00000136573",11494001,11564604,"+","inside",8999,8999,"NearestLocation","BLK"
"chr8",11503500,11504000,501,"*","5205933","ENSG00000136573",11494001,11564604,"+","inside",9499,9499,"NearestLocation","BLK"
"chr8",11504000,11504500,501,"*","5205934","ENSG00000136573",11494001,11564604,"+","inside",9999,9999,"NearestLocation","BLK"
"chr8",11504500,11505000,501,"*","5205935","ENSG00000136573",11494001,11564604,"+","inside",10499,10499,"NearestLocation","BLK"
"chr8",11505000,11505500,501,"*","5205936","ENSG00000136573",11494001,11564604,"+","inside",10999,10999,"NearestLocation","BLK"
"chr8",11505500,11506000,501,"*","5205937","ENSG00000136573",11494001,11564604,"+","inside",11499,11499,"NearestLocation","BLK"
"chr8",11506000,11506500,501,"*","5205938","ENSG00000136573",11494001,11564604,"+","inside",11999,11999,"NearestLocation","BLK"
"chr8",11506500,11507000,501,"*","5205939","ENSG00000136573",11494001,11564604,"+","inside",12499,12499,"NearestLocation","BLK"
"chr8",11507000,11507500,501,"*","5205940","ENSG00000136573",11494001,11564604,"+","inside",12999,12999,"NearestLocation","BLK"
"chr8",11507500,11508000,501,"*","5205941","ENSG00000136573",11494001,11564604,"+","inside",13499,13499,"NearestLocation","BLK"
"chr8",11508000,11508500,501,"*","5205942","ENSG00000136573",11494001,11564604,"+","inside",13999,13999,"NearestLocation","BLK"
"chr8",11508500,11509000,501,"*","5205943","ENSG00000136573",11494001,11564604,"+","inside",14499,14499,"NearestLocation","BLK"
"chr8",11509000,11509500,501,"*","5205944","ENSG00000136573",11494001,11564604,"+","inside",14999,14999,"NearestLocation","BLK"
"chr8",11509500,11510000,501,"*","5205945","ENSG00000136573",11494001,11564604,"+","inside",15499,15499,"NearestLocation","BLK"
"chr8",11510000,11510500,501,"*","5205946","ENSG00000136573",11494001,11564604,"+","inside",15999,15999,"NearestLocation","BLK"
"chr8",11510500,11511000,501,"*","5205947","ENSG00000136573",11494001,11564604,"+","inside",16499,16499,"NearestLocation","BLK"
"chr8",11511000,11511500,501,"*","5205948","ENSG00000136573",11494001,11564604,"+","inside",16999,16999,"NearestLocation","BLK"
"chr8",11511500,11512000,501,"*","5205949","ENSG00000136573",11494001,11564604,"+","inside",17499,17499,"NearestLocation","BLK"
"chr8",11512000,11512500,501,"*","5205950","ENSG00000136573",11494001,11564604,"+","inside",17999,17999,"NearestLocation","BLK"
"chr8",11512500,11513000,501,"*","5205951","ENSG00000136573",11494001,11564604,"+","inside",18499,18499,"NearestLocation","BLK"
"chr8",11513000,11513500,501,"*","5205952","ENSG00000136573",11494001,11564604,"+","inside",18999,18999,"NearestLocation","BLK"
"chr8",11513500,11514000,501,"*","5205953","ENSG00000136573",11494001,11564604,"+","inside",19499,19499,"NearestLocation","BLK"
"chr8",11514000,11514500,501,"*","5205954","ENSG00000136573",11494001,11564604,"+","inside",19999,19999,"NearestLocation","BLK"
"chr8",11514500,11515000,501,"*","5205955","ENSG00000136573",11494001,11564604,"+","inside",20499,20499,"NearestLocation","BLK"
"chr8",11515000,11515500,501,"*","5205956","ENSG00000136573",11494001,11564604,"+","inside",20999,20999,"NearestLocation","BLK"
"chr8",11515500,11516000,501,"*","5205957","ENSG00000136573",11494001,11564604,"+","inside",21499,21499,"NearestLocation","BLK"
"chr8",11516000,11516500,501,"*","5205958","ENSG00000136573",11494001,11564604,"+","inside",21999,21999,"NearestLocation","BLK"
"chr8",11516500,11517000,501,"*","5205959","ENSG00000136573",11494001,11564604,"+","inside",22499,22499,"NearestLocation","BLK"
"chr8",11517000,11517500,501,"*","5205960","ENSG00000136573",11494001,11564604,"+","inside",22999,22999,"NearestLocation","BLK"
"chr8",11517500,11518000,501,"*","5205961","ENSG00000136573",11494001,11564604,"+","inside",23499,23499,"NearestLocation","BLK"
"chr8",11518000,11518500,501,"*","5205962","ENSG00000136573",11494001,11564604,"+","inside",23999,23999,"NearestLocation","BLK"
"chr8",11518500,11519000,501,"*","5205963","ENSG00000136573",11494001,11564604,"+","inside",24499,24499,"NearestLocation","BLK"
"chr8",11519000,11519500,501,"*","5205964","ENSG00000136573",11494001,11564604,"+","inside",24999,24999,"NearestLocation","BLK"
"chr8",11519500,11520000,501,"*","5205965","ENSG00000136573",11494001,11564604,"+","inside",25499,25499,"NearestLocation","BLK"
"chr8",11520000,11520500,501,"*","5205966","ENSG00000136573",11494001,11564604,"+","inside",25999,25999,"NearestLocation","BLK"
"chr8",11520500,11521000,501,"*","5205967","ENSG00000136573",11494001,11564604,"+","inside",26499,26499,"NearestLocation","BLK"
"chr8",11521000,11521500,501,"*","5205968","ENSG00000136573",11494001,11564604,"+","inside",26999,26999,"NearestLocation","BLK"
"chr8",11521500,11522000,501,"*","5205969","ENSG00000136573",11494001,11564604,"+","inside",27499,27499,"NearestLocation","BLK"
"chr8",11522000,11522500,501,"*","5205970","ENSG00000136573",11494001,11564604,"+","inside",27999,27999,"NearestLocation","BLK"
"chr8",11523000,11523500,501,"*","5205972","ENSG00000136573",11494001,11564604,"+","inside",28999,28999,"NearestLocation","BLK"
"chr8",11524000,11524500,501,"*","5205974","ENSG00000269954",11552488,11552991,"-","downstream",28991,27988,"NearestLocation",NA
"chr8",11524500,11525000,501,"*","5205975","ENSG00000269954",11552488,11552991,"-","downstream",28491,27488,"NearestLocation",NA
"chr8",11525000,11525500,501,"*","5205976","ENSG00000269954",11552488,11552991,"-","downstream",27991,26988,"NearestLocation",NA
"chr8",11525500,11526000,501,"*","5205977","ENSG00000269954",11552488,11552991,"-","downstream",27491,26488,"NearestLocation",NA
"chr8",11526000,11526500,501,"*","5205978","ENSG00000269954",11552488,11552991,"-","downstream",26991,25988,"NearestLocation",NA
"chr8",11526500,11527000,501,"*","5205979","ENSG00000269954",11552488,11552991,"-","downstream",26491,25488,"NearestLocation",NA
"chr8",11527000,11527500,501,"*","5205980","ENSG00000269954",11552488,11552991,"-","downstream",25991,24988,"NearestLocation",NA
"chr8",11527500,11528000,501,"*","5205981","ENSG00000269954",11552488,11552991,"-","downstream",25491,24488,"NearestLocation",NA
"chr8",11528000,11528500,501,"*","5205982","ENSG00000269954",11552488,11552991,"-","downstream",24991,23988,"NearestLocation",NA
"chr8",11528500,11529000,501,"*","5205983","ENSG00000269954",11552488,11552991,"-","downstream",24491,23488,"NearestLocation",NA
"chr8",11529000,11529500,501,"*","5205984","ENSG00000269954",11552488,11552991,"-","downstream",23991,22988,"NearestLocation",NA
"chr8",11529500,11530000,501,"*","5205985","ENSG00000269954",11552488,11552991,"-","downstream",23491,22488,"NearestLocation",NA
"chr8",11530000,11530500,501,"*","5205986","ENSG00000269954",11552488,11552991,"-","downstream",22991,21988,"NearestLocation",NA
"chr8",11530500,11531000,501,"*","5205987","ENSG00000269954",11552488,11552991,"-","downstream",22491,21488,"NearestLocation",NA
"chr8",11531000,11531500,501,"*","5205988","ENSG00000269954",11552488,11552991,"-","downstream",21991,20988,"NearestLocation",NA
"chr8",11531500,11532000,501,"*","5205989","ENSG00000269954",11552488,11552991,"-","downstream",21491,20488,"NearestLocation",NA
"chr8",11532000,11532500,501,"*","5205990","ENSG00000269954",11552488,11552991,"-","downstream",20991,19988,"NearestLocation",NA
"chr8",11532500,11533000,501,"*","5205991","ENSG00000269954",11552488,11552991,"-","downstream",20491,19488,"NearestLocation",NA
"chr8",11533000,11533500,501,"*","5205992","ENSG00000269954",11552488,11552991,"-","downstream",19991,18988,"NearestLocation",NA
"chr8",11533500,11534000,501,"*","5205993","ENSG00000269954",11552488,11552991,"-","downstream",19491,18488,"NearestLocation",NA
"chr8",11534000,11534500,501,"*","5205994","ENSG00000269954",11552488,11552991,"-","downstream",18991,17988,"NearestLocation",NA
"chr8",11534500,11535000,501,"*","5205995","ENSG00000269954",11552488,11552991,"-","downstream",18491,17488,"NearestLocation",NA
"chr8",11535000,11535500,501,"*","5205996","ENSG00000269954",11552488,11552991,"-","downstream",17991,16988,"NearestLocation",NA
"chr8",11535500,11536000,501,"*","5205997","ENSG00000269954",11552488,11552991,"-","downstream",17491,16488,"NearestLocation",NA
"chr8",11536000,11536500,501,"*","5205998","ENSG00000269954",11552488,11552991,"-","downstream",16991,15988,"NearestLocation",NA
"chr8",11536500,11537000,501,"*","5205999","ENSG00000269954",11552488,11552991,"-","downstream",16491,15488,"NearestLocation",NA
"chr8",11537000,11537500,501,"*","5206000","ENSG00000269954",11552488,11552991,"-","downstream",15991,14988,"NearestLocation",NA
"chr8",11537500,11538000,501,"*","5206001","ENSG00000269954",11552488,11552991,"-","downstream",15491,14488,"NearestLocation",NA
"chr8",11538000,11538500,501,"*","5206002","ENSG00000269954",11552488,11552991,"-","downstream",14991,13988,"NearestLocation",NA
"chr8",11538500,11539000,501,"*","5206003","ENSG00000269954",11552488,11552991,"-","downstream",14491,13488,"NearestLocation",NA
"chr8",11539000,11539500,501,"*","5206004","ENSG00000269954",11552488,11552991,"-","downstream",13991,12988,"NearestLocation",NA
"chr8",11539500,11540000,501,"*","5206005","ENSG00000269954",11552488,11552991,"-","downstream",13491,12488,"NearestLocation",NA
"chr8",11540000,11540500,501,"*","5206006","ENSG00000269954",11552488,11552991,"-","downstream",12991,11988,"NearestLocation",NA
"chr8",11540500,11541000,501,"*","5206007","ENSG00000269954",11552488,11552991,"-","downstream",12491,11488,"NearestLocation",NA
"chr8",11541000,11541500,501,"*","5206008","ENSG00000269954",11552488,11552991,"-","downstream",11991,10988,"NearestLocation",NA
"chr8",11541500,11542000,501,"*","5206009","ENSG00000269954",11552488,11552991,"-","downstream",11491,10488,"NearestLocation",NA
"chr8",11542000,11542500,501,"*","5206010","ENSG00000269954",11552488,11552991,"-","downstream",10991,9988,"NearestLocation",NA
"chr8",11542500,11543000,501,"*","5206011","ENSG00000269954",11552488,11552991,"-","downstream",10491,9488,"NearestLocation",NA
"chr8",11543000,11543500,501,"*","5206012","ENSG00000269954",11552488,11552991,"-","downstream",9991,8988,"NearestLocation",NA
"chr8",11543500,11544000,501,"*","5206013","ENSG00000269954",11552488,11552991,"-","downstream",9491,8488,"NearestLocation",NA
"chr8",11544000,11544500,501,"*","5206014","ENSG00000269954",11552488,11552991,"-","downstream",8991,7988,"NearestLocation",NA
"chr8",11544500,11545000,501,"*","5206015","ENSG00000269954",11552488,11552991,"-","downstream",8491,7488,"NearestLocation",NA
"chr8",11545000,11545500,501,"*","5206016","ENSG00000269954",11552488,11552991,"-","downstream",7991,6988,"NearestLocation",NA
"chr8",11545500,11546000,501,"*","5206017","ENSG00000269954",11552488,11552991,"-","downstream",7491,6488,"NearestLocation",NA
"chr8",11546000,11546500,501,"*","5206018","ENSG00000269954",11552488,11552991,"-","downstream",6991,5988,"NearestLocation",NA
"chr8",11546500,11547000,501,"*","5206019","ENSG00000269954",11552488,11552991,"-","downstream",6491,5488,"NearestLocation",NA
"chr8",11547000,11547500,501,"*","5206020","ENSG00000269954",11552488,11552991,"-","downstream",5991,4988,"NearestLocation",NA
"chr8",11547500,11548000,501,"*","5206021","ENSG00000269954",11552488,11552991,"-","downstream",5491,4488,"NearestLocation",NA
"chr8",11548000,11548500,501,"*","5206022","ENSG00000269954",11552488,11552991,"-","downstream",4991,3988,"NearestLocation",NA
"chr8",11548500,11549000,501,"*","5206023","ENSG00000269954",11552488,11552991,"-","downstream",4491,3488,"NearestLocation",NA
"chr8",11549000,11549500,501,"*","5206024","ENSG00000269954",11552488,11552991,"-","downstream",3991,2988,"NearestLocation",NA
"chr8",11549500,11550000,501,"*","5206025","ENSG00000269954",11552488,11552991,"-","downstream",3491,2488,"NearestLocation",NA
"chr8",11550000,11550500,501,"*","5206026","ENSG00000269954",11552488,11552991,"-","downstream",2991,1988,"NearestLocation",NA
"chr8",11550500,11551000,501,"*","5206027","ENSG00000269954",11552488,11552991,"-","downstream",2491,1488,"NearestLocation",NA
"chr8",11551000,11551500,501,"*","5206028","ENSG00000269954",11552488,11552991,"-","downstream",1991,988,"NearestLocation",NA
"chr8",11551500,11552000,501,"*","5206029","ENSG00000269954",11552488,11552991,"-","downstream",1491,488,"NearestLocation",NA
"chr8",11552000,11552500,501,"*","5206030","ENSG00000269954",11552488,11552991,"-","overlapEnd",991,12,"NearestLocation",NA
